FieldID	name	fieldType	IndexType	unitSet	unitModel	unitMetric	unitEnglish	SLower	SUpper	HLower	HUpper	Source	Type	ReadOnly	HasHelp	Access	Transfer	D1 type	D1 set	D1 model	D1 metric	D1 English	D1 BSL	D1 BSU	D1 BHL	D1 BHU	D1 source	D2 type	D2 set	D2 model	D2 metric	D2 English	D2 BSL	D2 BSU	D2 BHL	D2 BHU	D2 source	D3 type	D3 set	D3 model	D3 metric	D3 English	D3 BSL	D3 BSU	D3 BHL	D3 BHU	D3 source
kPlantZZDrawInflorescenceInternodeWidthFemale	Female inflorescence stem width	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	10	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].InternodeWidth_mm	1 MFD	0 Undefined
kPlantZZDrawInflorescenceInternodeWidthMale	Male inflorescence stem width	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	10	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].InternodeWidth_mm	1 MFD	0 Undefined
kPlantZZDrawInflorescenceIsHeadFemale	Female inflorescence is head type (like sunflower)	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].IsHead	1 MFD	0 Undefined
kPlantZZDrawInflorescenceIsHeadMale	Male inflorescence is head type (like sunflower)	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].IsHead	1 MFD	0 Undefined
kPlantZZDrawInflorescenceIsTerminalFemale	Female inflorescence is apical	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].IsTerminal	1 MFD	0 Undefined
kPlantZZDrawInflorescenceIsTerminalMale	Male inflorescence is apical	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].IsTerminal	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMaleStalkColor	Male inflorescence stalk color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].StalkColor	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMaxDaysToCreateIfOverMinFractFemale	Female inflorescence maximum days for meristem to create	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].MaxDaysToCreateInflorescenceIfOverMinFraction	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMaxDaysToCreateIfOverMinFractMale	Male inflorescence maximum days for meristem to create	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].MaxDaysToCreateInflorescenceIfOverMinFraction	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMaxDaysToGrowFemale	Female inflorescence maximum days to grow	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].MaxDaysToGrow	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMaxDaysToGrowMale	Male inflorescence maximum days to grow	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].MaxDaysToGrow	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMinDaysToCreateInflorescenceFemale	Female inflorescence minimum days for meristem to create	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].MinDaysToCreateInflorescence	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMinDaysToCreateInflorescenceMale	Male inflorescence minimum days for meristem to create	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].MinDaysToCreateInflorescence	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMinDaysToGrowFemale	Female inflorescence minimum days to grow	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].MinDaysToGrow	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMinDaysToGrowMale	Male inflorescence minimum days to grow	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].MinDaysToGrow	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMinFractOptBiomassForFlowersFemale	Female inflorescence minimum fraction of optimal biomass needed to make flowers	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].MinFractionOfOptimalBiomassToMakeFlowers_frn	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMinFractOptBiomassForFlowersMale	Male inflorescence minimum fraction of optimal biomass needed to make flowers	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].MinFractionOfOptimalBiomassToMakeFlowers_frn	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMinFractOptBiomassToCreateFemale	Female inflorescence minimum fraction of optimal biomass needed to create	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].MinFractionOfOptimalBiomassToCreateInflorescence_frn	1 MFD	0 Undefined
kPlantZZDrawInflorescenceMinFractOptBiomassToCreateMale	Male inflorescence minimum fraction of optimal biomass needed to create	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].MinFractionOfOptimalBiomassToCreateInflorescence_frn	1 MFD	0 Undefined
kPlantZZDrawInflorescenceNumBranchesFemale	Female inflorescence number of branches	2 Integer	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	10	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].NumBranches	1 MFD	0 Undefined
kPlantZZDrawInflorescenceNumBranchesMale	Male inflorescence number of branches	2 Integer	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	10	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].NumBranches	1 MFD	0 Undefined
kPlantZZDrawInflorescenceNumFlowersFemale	Female inflorescence number of flowers	2 Integer	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	1	30	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].NumFlowers	1 MFD	0 Undefined
kPlantZZDrawInflorescenceNumFlowersMale	Male inflorescence number of flowers	2 Integer	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	1	30	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].NumFlowers	1 MFD	0 Undefined
kPlantZZDrawInflorescencePedicelAngleFemale	Female inflorescence angle of pedicel with main stem	1 Single	1 None	4 kAngle	2 degrees	2 degrees	2 degrees	0	180	0	360	3 Unit set	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].PedicelAngle	1 MFD	0 Undefined
kPlantZZDrawInflorescencePedicelAngleMale	Male inflorescence angle of pedicel with main stem	1 Single	1 None	4 kAngle	2 degrees	2 degrees	2 degrees	0	180	0	360	3 Unit set	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].PedicelAngle	1 MFD	0 Undefined
kPlantZZDrawInflorescencePedicelLengthFemale	Female inflorescence pedicel (flower stalk) length	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	100	0	10000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].PedicelLength_mm	1 MFD	0 Undefined
kPlantZZDrawInflorescencePedicelLengthMale	Male inflorescence pedicel (flower stalk) length	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	100	0	10000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].PedicelLength_mm	1 MFD	0 Undefined
kPlantZZDrawInflorescencePeduncleLengthFemale	Female inflorescence peduncle (primary stalk) length	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	100	0	10000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].PeduncleLength_mm	1 MFD	0 Undefined
kPlantZZDrawInflorescencePeduncleLengthMale	Male inflorescence peduncle (primary stalk) length	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	100	0	10000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].PeduncleLength_mm	1 MFD	0 Undefined
kPlantZZDrawInflorescenceTerminalStalkLengthFemale	Female inflorescence apical stalk length	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	100	0	10000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderFemale].TerminalStalkLength_mm	1 MFD	0 Undefined
kPlantZZDrawInflorescenceTerminalStalkLengthMale	Male inflorescence apical stalk length	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	100	0	10000	2 KfSoft	1 Parameter	FALSE	FALSE	pInflor[kGenderMale].TerminalStalkLength_mm	1 MFD	0 Undefined
kPlantZZDrawInternodeBackfaceColor	Internode back face color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pInternode.BackfaceColor	1 MFD	0 Undefined
kPlantZZDrawInternodeBoltingMaxDaysToBolt	Internode maximum days to bolt	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.MaxDaysToBolt	1 MFD	0 Undefined
kPlantZZDrawInternodeBoltingMinDaysToBolt	Internode minimum days to bolt	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.MinDaysToBolt	1 MFD	0 Undefined
kPlantZZDrawInternodeCanRecoverFromStuntingDuringCreation	Internode can recover from stunting at creation	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	pInternode.CanRecoverFromStuntingDuringCreation	1 MFD	0 Undefined
kPlantZZDrawInternodeFaceColor	Internode front face color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pInternode.FaceColor	1 MFD	0 Undefined
kPlantZZDrawInternodeFlexibilityIndex	Internode flexibility index	1 Single	1 None	27 kNonChangingUnitPercent	1 percent	1 percent	1 percent	0	100	0	100	3 Unit set	1 Parameter	FALSE	FALSE	pInternode.FlexibilityIndex	1 MFD	0 Undefined
kPlantZZDrawInternodeLengthAtOptimalFinalBiomassAndExpansion_mm	Internode length at optimal biomass and full expansion	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	1	100	1	10000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.LengthAtOptimalFinalBiomassAndExpansion_mm	1 MFD	0 Undefined
kPlantZZDrawInternodeLengthMultiplierDueToBiomassAccretion	"Internode length increase due to biomass increase, multiplier"	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.LengthMultiplierDueToBiomassAccretion	1 MFD	0 Undefined
kPlantZZDrawInternodeLengthMultiplierDueToBolting	"Internode length increase due to bolting, multiplier"	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.LengthMultiplierDueToBolting	1 MFD	0 Undefined
kPlantZZDrawInternodeLengthMultiplierDueToExpansion	"Internode length increase due to water uptake, multiplier"	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.LengthMultiplierDueToExpansion	1 MFD	0 Undefined
kPlantZZDrawInternodeMaxDaysToAccumulateBiomass	Internode maximum days to grow	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.MaxDaysToAccumulateBiomass	1 MFD	0 Undefined
kPlantZZDrawInternodeMaxDaysToCreateInternodeIfOverMinFraction	Internode maximum days for meristem to create	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.MaxDaysToCreateInternodeIfOverMinFraction	1 MFD	0 Undefined
kPlantZZDrawInternodeMaxDaysToExpand	Internode maximum days to expand by water uptake	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.MaxDaysToExpand	1 MFD	0 Undefined
kPlantZZDrawInternodeMeanderIndex	Internode curving index	1 Single	1 None	27 kNonChangingUnitPercent	1 percent	1 percent	1 percent	0	100	0	100	3 Unit set	1 Parameter	FALSE	FALSE	pInternode.MeanderIndex	1 MFD	0 Undefined
kPlantZZDrawInternodeMinDaysToAccumulateBiomass	Internode minimum days to grow	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.MinDaysToAccumulateBiomass	1 MFD	0 Undefined
kPlantZZDrawInternodeMinDaysToCreateInternode	Internode minimum days for meristem to create	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.MinDaysToCreateInternode	1 MFD	0 Undefined
kPlantZZDrawInternodeMinDaysToExpand	Internode minimum days to expand by water uptake	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.MinDaysToExpand	1 MFD	0 Undefined
kPlantZZDrawInternodeMinFractionOfOptimalInitialBiomassToCreateInternode_frn	Internode minimum fraction of optimal biomass needed to create	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	pInternode.MinFractionOfOptimalInitialBiomassToCreateInternode_frn	1 MFD	0 Undefined
kPlantZZDrawInternodeOptimalFinalBiomass_kg	Internode optimal final biomass	1 Single	1 None	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.OptimalFinalBiomass_kg	1 MFD	0 Undefined
kPlantZZDrawInternodeWidthAtOptimalFinalBiomassAndExpansion_mm	Internode width at optimal biomass and expansion	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	1	10	1	100	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.WidthAtOptimalFinalBiomassAndExpansion_mm	1 MFD	0 Undefined
kPlantZZDrawInternodeWidthMultiplierDueToBiomassAccretion	"Internode width increase by biomass increase, multiplier"	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.WidthMultiplierDueToBiomassAccretion	1 MFD	0 Undefined
kPlantZZDrawInternodeWidthMultiplierDueToExpansion	"Internode width increase by water uptake, multiplier"	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pInternode.WidthMultiplierDueToExpansion	1 MFD	0 Undefined
kPlantZZDrawLeafBackfaceColor	Leaf back face color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pLeaf.BackfaceColor	1 MFD	0 Undefined
kPlantZZDrawLeafCompoundNumLeaflets	Leaf compound number of leaflets	2 Integer	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	1	20	1	100	2 KfSoft	1 Parameter	FALSE	FALSE	pLeaf.CompoundNumLeaflets	1 MFD	0 Undefined
kPlantZZDrawLeafCompoundPetioleToRachisRatio	Leaf compound ratio of petiole to rachis internode	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	10	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	pLeaf.CompoundPetioleToRachisRatio	1 MFD	0 Undefined
kPlantZZDrawLeafCompoundPinnateOrPalmate	Leaf compound palmate	11 List of choices	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pLeaf.CompoundPinnateOrPalmate	1 MFD	0 Undefined
kPlantZZDrawLeafFaceColor	Leaf front face color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pLeaf.FaceColor	1 MFD	0 Undefined
kPlantZZDrawLeafFractionOfLiveBiomassWhenAbscisses_frn	Leaf fraction of biomass is alive when falls off (abscisses)	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	pLeaf.fractionOfLiveBiomassWhenAbscisses_frn	1 MFD	0 Undefined
kPlantZZDrawLeafMaxDaysToGrow	Leaf maximum days to grow	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pLeaf.MaxDaysToGrow	1 MFD	0 Undefined
kPlantZZDrawLeafMinDaysToGrow	Leaf minimum days to grow	2 Integer	1 None	23 kNonChangingUnitDays	1 days	1 days	1 days	1	100	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pLeaf.minDaysToGrow	1 MFD	0 Undefined
kPlantZZDrawLeafObject3D	Leaf 3D object	10 3D object	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pLeaf.object3D	5 3D Object	0 Undefined
kPlantZZDrawLeafOptimalBiomass_kg	Leaf optimal biomass	1 Single	1 None	6 kMass	3 kg	2 g	6 lb	0	0.001	0	1	2 KfSoft	1 Parameter	FALSE	FALSE	pLeaf.optimalBiomass_kg	1 MFD	0 Undefined
kPlantZZDrawLeafOptimalFractionOfOptimalBiomassAtCreation_frn	Leaf fraction of optimal final biomass at creation	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	pLeaf.optimalFractionOfOptimalBiomassAtCreation_kg	1 MFD	0 Undefined
kPlantZZDrawLeafPetioleAngle	Leaf angle between stem and petiole	1 Single	1 None	4 kAngle	2 degrees	2 degrees	2 degrees	0	180	0	360	3 Unit set	1 Parameter	FALSE	FALSE	pLeaf.PetioleAngle	1 MFD	0 Undefined
kPlantZZDrawLeafPetioleColor	Leaf petiole color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pLeaf.PetioleColor	1 MFD	0 Undefined
kPlantZZDrawLeafPetioleLengthAtOptimalBiomass_mm	Leaf petiole length when leaf has optimal biomass	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	100	0	10000	2 KfSoft	1 Parameter	FALSE	FALSE	pLeaf.PetioleLengthAtOptimalBiomass_mm	1 MFD	0 Undefined
kPlantZZDrawLeafPetioleWidthAtOptimalBiomass_mm	Leaf petiole width when leaf has optimal biomass	1 Single	1 None	2 kLength	2 mm	3 cm	6 in	0	10	0	100	2 KfSoft	1 Parameter	FALSE	FALSE	pLeaf.PetioleWidthAtOptimalBiomass_mm	1 MFD	0 Undefined
kPlantZZDrawLeafScaleAtOptimalBiomass	Leaf 3D object scale at optimal leaf biomass	1 Single	1 None	27 kNonChangingUnitPercent	1 percent	1 percent	1 percent	0	100	0	100	3 Unit set	1 Parameter	FALSE	FALSE	pLeaf.ScaleAtOptimalBiomass	1 MFD	0 Undefined
kPlantZZDrawMeristemBranchingDistance	Meristem strength of apical dominance (as node distance)	1 Single	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	0	10	0	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pMeristem.BranchingDistance	1 MFD	0 Undefined
kPlantZZDrawMeristemBranchingIndex	Meristem axillary branching index	1 Single	1 None	27 kNonChangingUnitPercent	1 percent	1 percent	1 percent	0	100	0	100	3 Unit set	1 Parameter	FALSE	FALSE	pMeristem.BranchingIndex	1 MFD	0 Undefined
kPlantZZDrawMeristemBranchingIsAlternate	Leaves and axillary meristems are alternate	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	pMeristem.BranchingIsAlternate	1 MFD	0 Undefined																				
kPlantZZDrawMeristemBranchingIsSympodial	Meristem branching is sympodial	8 Boolean	1 None	30 kNonChangingUnitBoolean	1 True/False	1 True/False	1 True/False					0 No source	1 Parameter	FALSE	FALSE	pMeristem.BranchingIsSympodial	1 MFD	0 Undefined																				
kPlantZZDrawMeristemDeterminateProbability	Meristem probability to become reproductive when get flowering signal	1 Single	1 None	26 kNonChangingUnitFraction	1 fraction	1 fraction	1 fraction	0	1	0	1	3 Unit set	1 Parameter	FALSE	FALSE	pMeristem.DeterminateProbability	1 MFD	0 Undefined																				
kPlantZZDrawRootTopBackfaceColor	Root top back face color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pRoot.BackfaceColor	1 MFD	0 Undefined																				
kPlantZZDrawRootTopFaceColor	Root top front face color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pRoot.FaceColor	1 MFD	0 Undefined																				
kPlantZZDrawRootTopObject3D	Root top 3D object	10 3D object	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pRoot.object3D	5 3D Object	0 Undefined																				
kPlantZZDrawRootTopScaleAtFullSize	Root top 3D object scale at full size	1 Single	1 None	27 kNonChangingUnitPercent	1 percent	1 percent	1 percent	0	100	0	100	3 Unit set	1 Parameter	FALSE	FALSE	pRoot.ScaleAtFullSize	1 MFD	0 Undefined																				
kPlantZZDrawRootTopShowsAboveGround	Root top shows above ground	8 Boolean	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pRoot.ShowsAboveGround	1 MFD	0 Undefined																				
kPlantZZDrawSeedlingLeafBackfaceColor	Seedling leaf back face color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pSeedlingLeaf.BackfaceColor	1 MFD	0 Undefined																				
kPlantZZDrawSeedlingLeafFaceColor	Seedling leaf front face color	7 Color	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pSeedlingLeaf.FaceColor	1 MFD	0 Undefined																				
kPlantZZDrawSeedlingLeafNodesOnStemWhenFallsOff	Seedling leaf number of nodes on main stem when falls off	2 Integer	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)	1	20	1	1000	2 KfSoft	1 Parameter	FALSE	FALSE	pSeedlingLeaf.NodesOnStemWhenFallsOff	1 MFD	0 Undefined																				
kPlantZZDrawSeedlingLeafObject3D	Seedling leaf 3D object	10 3D object	1 None	1 kDimensionless	1 (no unit)	1 (no unit)	1 (no unit)					0 No source	1 Parameter	FALSE	FALSE	pSeedlingLeaf.object3D	5 3D Object	0 Undefined																				
